,Description,Duration,Location,Occurred,Posted,Reported,Shape
1890,"Red flare like light descending in the skyI was outside with a neighbor and crew members from the local Fire Dept.  I saw a bright red light descending high over the sky like a flare.  The weather was cloudy so the clouds surrounding it were lit up as well.  I asked the fire crew what it was and they said a flare.  I heard one guy say, ""you can hear it, too.""   When I walked into a more open area and turned my head I could hear a muffled ""roar.""  It was difficult to determine a shape, but maybe a upside ""V"" would be the best way to describe it.  My neighbor said, ""I don't know what it is but something is on fire.""  If was gone or disappeared into the clouds in about a minute.  I contacted the police dept and USGS 12 hours later to see if there were any reports and they both said, ""no.""",Duration:30-60 seconds,"Location: Vallejo, CA",Occurred : 4/17/2017 06:05  (Entered as : 4/17/17 6:05),Posted: 4/20/2017,Reported: 4/17/2017 6:14:10 PM 18:14,Shape: Unknown
1891,"South of I-85 near Jefferson, GA, I saw a bright light fall from sky; no sound.While driving south on I-85, I saw a bright light fall from the sky to my left (south).  It was the about the same brightness as a helicopter running light.  It went down behind the tree and I really expected to see an explosion and fire, but nothing.  Maybe this was a meteor?",Duration:4 seconds,"Location: Jefferson, GA",Occurred : 4/17/2017 04:56  (Entered as : 04/17/17 4:56),Posted: 4/20/2017,Reported: 4/17/2017 4:53:13 AM 04:53,Shape: Light
1892,"A very bright green light shot across the sky, not very high in the sky.  I thought it may be a shooting star, but never seen a green one.  It was approximately 12 o'clock and rapidly moved to the 3 o'clock position, then I no longer seen it.((NUFORC Note:  Source of the report elects to remain totally anonymous; provides no contact information.  PD))",Duration:30 seconds,"Location: Sylvester, GA",Occurred : 4/17/2017 04:40  (Entered as : 04/17/17 04:40),Posted: 4/20/2017,Reported: 4/17/2017 6:43:35 PM 18:43,Shape: Light
1893,Large blue green flash of light that turned white then sped up and flew across the sky and disappeared,Duration:2-3 seconds,"Location: Jasper, AL",Occurred : 4/17/2017 03:58  (Entered as : 04/17/17 03:58),Posted: 4/20/2017,Reported: 4/17/2017 2:06:58 AM 02:06,Shape: Flash
1894,"Coming off 1-5 Marysville seen triangle object with red, blue, white lights fading in and out. Object was completely still appeared to be 20ft in size.  Started to descend very slowly then COMPLETELY DISSAPEARED.. NO SOUND.",Duration:2 minutes,"Location: Marysville, WA",Occurred : 4/17/2017 01:00  (Entered as : 4/17/17 1:00),Posted: 4/20/2017,Reported: 4/18/2017 11:42:39 AM 11:42,Shape: Triangle
1895,"Super fast plane stops and emits a very big and bright light.  Another one approaches, does the same thing, while the other one left.I saw it very clearly.  It was a flashing object and it flashed just like a plane with some red lights.  However it didn't seem like a plane because there was a real plane on the other side of the sky and it was going its typical speed.  This plane however was going pretty fast and I was instantly suspicious.  All of a sudden it stops and flashes this intense bright circle light.  Like a white yellowish light and it got brighter and brighter and bigger and bigger.  I never seen a light this bright at this scale before, it was huge.  All of a sudden, another fast plane was approaching the giant light and immediately the object turned off its light and went back to flashing like a plane with red lights and left the other way.  The plane that just visited once the other plane left, this did the same thing. It stopped and flashed the bright light.  It stayed like that for 30 sec.  Ii went to grab my phone to take a picture.  When i came back it was gone.  Also, I tried to look at the bright light and focus on it with my eyes, and I believe I saw 3-4 little circles within the object making that bright light.",Duration:2 minutes,"Location: Fort Lee, NJ",Occurred : 4/17/2017 00:20  (Entered as : 04/17/17 0:20),Posted: 4/20/2017,Reported: 4/16/2017 9:50:33 PM 21:50,Shape: Changing
1896,"Looked as if it were flying straight for my house.  Both were an orangey color.  One stayed still while the other flew around it.  The one that was flying around flew over to the one that was flying still & then they both flew away in the opposite direction of my house.  The next thing I know, they're gone (disappear).  Both were completely silent and the appeared to be gliding.",Duration:2 minutes,"Location: Ardsley, PA",Occurred : 4/16/2017 23:40  (Entered as : 4/16/2017 23:40),Posted: 4/20/2017,Reported: 4/16/2017 9:13:32 PM 21:13,Shape: Cigar
1897,"I'm sitting on my bed around 11:10 pm or 23:10, and I look out my window and I see a ball of light that's flashing white, red, blue, pink that come from no where very fast.  And it stop and moves in circles in the middle of the sky.  Though out the night it gets smaller and around 1am to 5am it disappears.  This is the second time I have seen this object and that was 5 days ago.",Duration:,"Location: South Belot, WI",Occurred : 4/16/2017 23:10  (Entered as : 4/16/17 23:10),Posted: 4/20/2017,Reported: 4/16/2017 10:04:46 PM 22:04,Shape: Fireball
1898,"Lighter then lightWhile sitting in  a campground, I looked to the sky and the Big Dipper was present and a satellite passed between the end of the handle of the Big Dipper and to the left of the handle a few seconds later, I thought was another satellite but then it slowed at a slow speed and stopped sats don't do that and it was a little bit dimmer as a star which in middle of no outside lights caught my attention then a plane flew by then it slowly moved and another slightly simular light came in from the right of the handle of the Big Dipper came in so from the the handle to the second star of the Big Dipper they faced off and at that time another plane passed by and yet another almost lighter star merged and dimmed  and about and then a meteor with a white ghostish surrounded it which came in from the Dipper down towards the handle then u turned towards the Dipper  it looked like a sperm with a really short tail",Duration:5 minutes,"Location: Big Timber, MT",Occurred : 4/16/2017 22:30  (Entered as : 04/16/2917 22:30),Posted: 5/6/2017,Reported: 5/3/2017 10:54:55 PM 22:54,Shape: Other
1899,"Lights Daniel Boone Nat. Forest 4th night/fiveFlashing light again seen observed from back of home.  Light darting behind garage, some 25 feet from my vantage point.  I remained observant.  After making several appearances above roof of garage, light appeared to rest on metal roof of garage where it remained 3-4 minutes.  Light suddenly ascended into sky vertically.  It was at this moment I detected a rain drop on my arm.  Rain ensued.  This is the 4th day out of five that these lights have been in this area.  I failed to mention in report of 4-11-17 that the lights blink intermittently, without a particular rhythm.  When object rested on garage roof it appeared to be very small, as in less than 3 inches wide as an overhead security light illuminated the area.  It is cool outside, way too early for fireflies.",Duration:22 minutes,"Location: Ricetown, KY",Occurred : 4/16/2017 22:04  (Entered as : 04/16/17 22:04),Posted: 4/20/2017,Reported: 4/16/2017 7:43:35 PM 19:43,Shape: Flash
1900,"Loveland, CO, UFO red and yellow, egg-shaped object.Yellow and red egg shaped object with no blinking lights drifted across the Loveland sky, going west to east.",Duration:3 minutes,"Location: Loveland, CO",Occurred : 4/16/2017 22:00  (Entered as : 4/16/17 22:00),Posted: 4/20/2017,Reported: 4/18/2017 5:51:01 AM 05:51,Shape: Egg
1901,"glowing orange ball in the sky above wenatchee wa.  MovING West to East.  Fading out over rock island.  Movement appeared strait no zig zag or difference in speed.  7 all together all about same size.((NUFORC Note:  Source of report indicates no date or duration, and elects to remain totally anonymous.  Hence, we are unable to corroborate the date or duration, and have entered assumed figures.  PD))",Duration:20 seconds,"Location: Rock Island, WA",Occurred : 4/16/2017 21:00  (Entered as : 21:00),Posted: 4/20/2017,Reported: 4/16/2017 9:49:52 PM 21:49,Shape: Fireball
1902,Three reddish/amber lights that went out after approximately 5-7 minutes.,Duration:10 minutes,"Location: Las Vegas, NV",Occurred : 4/16/2017 21:00  (Entered as : 4/16/17 21:00),Posted: 4/20/2017,Reported: 4/16/2017 10:17:11 PM 22:17,Shape: Unknown
1903,"9:00 P.M.: Three small circles lined up to make a triangle seen in the sky / 1:00 A.M.: Close encounter - humming noises, &quot;alien&q9:00 P.M. - I was driving on 2-15 down to Rose Park, with my younger sister when we noticed three circles in the sky, lined up to make a triangular shape.  They were white, glowing circles who moved across the sky.  At first I assumed it was just airplanes flying- but together to make a triangular shape?  I've seen way too many pictures of UFOs, and have witnessed some in the past to know what they look like.  I do have a few pictures of the lights my sister took as well.1:00 A.M. (a few hours later) - I was at my house with my boyfriend, while my family of three and two dogs slept upstairs.  We were laying in bed talking, when suddenly we heard a noise outside.  We stopped and listened. We then heard a strange noise that I cannot explain..all I could say, is that it sounded like some sort of ""alien"" noise.  I have no idea what they sound like, or if they can even make noise, but I am 110% sure it was something...extraterrestrial.  While we were (low-key) panicking, we then heard three quick footsteps upstairs, going outside.  We didn't hear any door shut after those footsteps.  As we laid there in slice, and fear- we heard another noise outside.  It sounded as if some sort of machinery was running, and made a humming noise.  It lasted for a few seconds, but then the sound faded away.Coincidentally, I feel like these two experiences have something to do with each other. I spoke to my folks about it- both are passionate about UFOs and the phenomenon, and they too, believe they could have followed me home..Whatever it was, it was definitely another life form different from mankind, and I hope it doesn't come back to visit.",Duration:4 hours,"Location: Taylorsville, UT",Occurred : 4/16/2017 21:00  (Entered as : 04/16/17 21:00),Posted: 4/20/2017,Reported: 4/17/2017 6:43:18 PM 18:43,Shape: Circle
1904,"Observed near Ronkonkoma train station.  Traveling northeast bound.  Very fast, approximately 30 seconds to cross the visible portion of sky.  Completely silent and travelled in a straight line with no deviation.",Duration:30 seconds,"Location: Ronkonkoma, NY",Occurred : 4/16/2017 20:33  (Entered as : 04/16/18 20:33),Posted: 4/20/2017,Reported: 4/16/2017 5:48:18 PM 17:48,Shape: Sphere
1905,"Bright Red UFO over North London with incredible manoeuvering capabilities.Bright red light, came towards us at high rate of speed (faster than anything conventional I have seen), moving at low altitude (approx. 200-300 feet up), with no engine sound, or trails.  Without any sign of slowing down, it came to an immediate stop.  Hovered for a about 5 seconds, before shooting off at instantaneous massive speed in a 90 degree angle to its previous flight path, all the time with its red light pointing toward us (it didn't bank or rotate, the front of the craft was facing us at all times)..  It repeated the same manoeuvres as before (each time flying off at 90 degree flight paths to its prior flight path) two more times, doing same as before.. instant acceleration, then instant stop, before finally shooting instantly off at incredible speed and out of sight.    Its movements were perfect, no banking or turning, constant altitude, extreme acceleration and stopping capabilities. All in all this was quite a close encounter as it was at all times within! the immediate location of where we are, almost as if it was showing off for us.((NUFORC Note:  We spoke via telephone with the witness, and he sounded to us to be quite serious-minded.  We suspect that he is a highly reliable, and capable, witness.  PD))",Duration:35-60 seconds,"Location: London (Enfield)(UK/England), ",Occurred : 4/16/2017 20:30  (Entered as : 16/04/17 20:30),Posted: 4/20/2017,Reported: 4/17/2017 8:59:26 AM 08:59,Shape: Circle
1906,Bright orange ball flying over house making rapid direction shift.Bright orange ball see flying over the house.slowly at first then made rapid direction shift.((NUFORC Note:  Source of the report elects to remain totally anonymous; provides no contact information.  PD)),Duration:5 minutes,"Location: Portland, OR",Occurred : 4/16/2017 20:30  (Entered as : 04/16/2017 20:30),Posted: 4/20/2017,Reported: 4/16/2017 9:06:01 PM 21:06,Shape: Oval
1907,"Was driving northbound Interstate 355, when i noticed a large bright formation to the southwest of where we were, and they were all at different elevations, but none of which exceeded 100ft off the ground.  Lights where bright white and very large bigger than any star I've seen and the formation and movements were unexplainable in all honesty.",Duration:~2 hours,"Location: Bolingbrook, IL",Occurred : 4/16/2017 20:00  (Entered as : 04/16/17 20:00),Posted: 4/20/2017,Reported: 4/16/2017 8:47:01 PM 20:47,Shape: Formation
1908,"Very bright light moving across the sky (zoom in pic, i think a solid craft with the light can be seen).Not too much to report... a very bright light, definitely not a plane, helicopter, lanterns, or even a satellite (which I see often)... brighter than the brightest star, moving smoothly across the sky.  No noise.  No exhaust fumes.  Very high.  I took a couple of pics on the phone camera... the zoom-in pic it looks like they're might be a solid craft with the light.Please feel free to call if you want.",Duration:2 minutes,"Location: Oceanside, CA",Occurred : 4/16/2017 20:00  (Entered as : 04/16/2017 20:00),Posted: 4/20/2017,Reported: 4/18/2017 8:10:00 AM 08:10,Shape: Light
1909,"Odd, almost humanoid, UFO seen over Northeast LA (Highland Park / Hermon)I was visiting my father in the Hermon neighborhood of Los Angeles, adjancet to Highland Park, where I live.  We noticed an object coming from the vicinity of Debs Park, traversing Highland Park, possibly some of Hermon.  We were facing NNE, and the object appeared to be travelling North, or NNW.  The object appeared completely dark, there were no lights, and while it appeared semi-symmetrical, it was not entirely symmetrical.In all fairness, it could have been some sort of balloon.  It does have a Mickey Mouse-type of shape, and the top of Debs Park does have an area where families do sometimes hold picnics.  Still, there was no wind, it seemed larger than most “Mickey” type balloons I saw online, and seemed fairly stiff, and the proportions were incorrect for a humanoid balloon, and it was missing arms.",Duration:6 minutes,"Location: Los Angeles, CA",Occurred : 4/16/2017 19:12  (Entered as : 04/16/17 19:12),Posted: 4/28/2017,Reported: 4/20/2017 4:52:35 PM 16:52,Shape: Other
1910,"Reflection of strange object in the waterhttps://youtu.be/nqG1-kRT0Is  I live near Mookgophong in the Limpopo province.  On 16 April, 2017, just after sundown, I filmed the reflection of a strange object in the mirror smooth surface of a farmdam.Because it was a totally windless afternoon the clouds reflected perfectly in the water and I decided to film a small island in the dam to create the effect that it float in the sky. (first part of the video).Then, I decided to try and film the reflection of my drone in the water.  I had to gain height not to desturb the waters surface with the prop wash.  I then recorded the image of the drone in the water.  During this period I didn't notice anything strange.  The three people with me also did not see or hear anything.It was only the following morning when I played back the recording that I saw the strange object.I am including the YouTube link to the video.((NUFORC Note:  The witness provides high-quality video, which shows the reflected image of a strange object, passing across the field of view of the quadcopter camera.  We are unable to identify the object.  PD))",Duration:Few seconds,"Location: Mookgophong (South Africa), ",Occurred : 4/16/2017 17:45  (Entered as : 04/16/2017 17:45),Posted: 5/11/2017,Reported: 5/8/2017 3:31:24 PM 15:31,Shape: Triangle
1911,"Low flying aircraft with flashing lights in oval shape with very little sound.I was outside, and all of a sudden I see this craft flying through the air very low.  Plus it was very quiet and low, but there are no airports near by, well not in a 5 mile radius.",Duration:10 seconds,"Location: Arundel, ME",Occurred : 4/16/2017 10:22  (Entered as : 04/16/17 10:22),Posted: 4/20/2017,Reported: 4/16/2017 7:26:57 PM 19:26,Shape: Flash
1912,"the object was large and trident shapedI was flying on American Airlines Flight 2266 from LGA to Miami.  The plane was ascending in altitude, and was in between clouds.  I saw a large trident shaped object below our plane for several seconds, and then it disappeared.",Duration:5 seconds,"Location: Linden, NJ",Occurred : 4/16/2017 07:15  (Entered as : 04/16/17 07:15),Posted: 4/20/2017,Reported: 4/16/2017 4:46:46 PM 16:46,Shape: Other
1913,"Walking home from work at 12:38 AM saw a bright red light that looked like a helicopter at first, but as it got closer, it was flying too low to the ground and the light illuminated a circle aircraft moving at a high speed.((NUFORC Note:  Source of the report elects to remain totally anonymous; provides no contact information.  PD))",Duration:30 seconds,"Location: Honolulu, HI",Occurred : 4/16/2017 00:38  (Entered as : 04/16/17 0:38),Posted: 4/20/2017,Reported: 4/16/2017 4:01:44 AM 04:01,Shape: Circle
1914,"White light moving slowly and changed directionI have a wireless security camera in my shed with motion detection.  It records 30 second clips with infrared night vision.  A mouse keeps triggering motion during the night.  On the night in question the camera shows a flash of light (1 frame) over the neighbor’s house, left side of the clip.   Next clip shows no light.  Next two clips show a definite white light on the right side which occasionally blinks (maybe goes in and out behind trees?) and moves slowly left and up until, at the end of the last clip it is going out of range of the camera.  Not an airplane.  Only a white light and it changes direction.  Several of us watched the clips over and over and can’t figure out what else it could be.((NUFORC Note:  We have viewed all three video clips, and we do not know what the small white light is.  Clearly, it is moving slowly, at approximately the angular velocity of a satellite in low earth orbit.  The ISS was not visible at the time and of the sighting.  We do not know what the object is, although it may be the landing light on a distant aircraft.  PD))",Duration:6 minutes,"Location: Merrimack, NH",Occurred : 4/15/2017 23:58  (Entered as : 04/15/17 23:58),Posted: 4/28/2017,Reported: 4/26/2017 8:33:09 AM 08:33,Shape: Light
1915,"Was around 10:30pm.  I looked up to see a red glowing orb, about the size of an airplane.  There was a green blinking light that looked to be on top of the craft.  The craft at one point swayed left to right several times in a way that I was sure this  was no plane.  It was traveling around three times the normal speed of a plane.  After passing us, the crafts lights turned to a white steady light as it moved out of site heading south toward Galveston, Texas.",Duration:2 minutes,"Location: Dickinson (headed toward Galveston), TX",Occurred : 4/15/2017 22:30  (Entered as : 04/15/17 22:30),Posted: 4/20/2017,Reported: 4/16/2017 11:09:05 AM 11:09,Shape: Light
1916,"Three lights equal distance apart and level were flying west.  Within 10 minutes, no fewer than four jets with lights flashing rapidly approached and one light (outside left) was extinguished.  The remaining lights continued on their path west with the jets in pursuit.((NUFORC",Duration:20 minutes,"Location: Eastaboga, AL",Occurred : 4/15/2017 22:10  (Entered as : 04/15/17 10:10),Posted: 4/20/2017,Reported: 4/16/2017 9:34:49 AM 09:34,Shape: Light
1917,"Two multicolored illuminated objects hovered above Boise and ascended vertically and vanishished out of site.Between 9:00 and 10:00 pm Satuday, April 15, 2017, I was exiting a parking lot in SW Boise shopping center and saw a large multi-colored (redish white yellow) illuminated object hovering above the city.  Within a couple seconds the object ascended vertically until it became the size of pin-head and disappeared from sight.I noticed a second identical object ascendingo from lower altitude above the city as I pulled back in the parking lot and took photos with my cellphone.  It ascended and disappeared like the first one.Unfortunately, two bright parking lot lights are shown in the photos.  After examining one of the photos, two other unilluminated objects appear to be accompanying the illuminated object.((NUFORC Note:  Source of the report elects to remain totally anonymous; provides no contact information.  PD))",Duration:5 minutes,"Location: Boise, ID",Occurred : 4/15/2017 21:30  (Entered as : 4/15/2017 21:30),Posted: 4/20/2017,Reported: 4/16/2017 12:44:02 PM 12:44,Shape: Triangle
1918,Two or three dozen white lights traveling northTwo or three dozen white lights moving north.  They would've passed for stars if stationary.  Most were fairly close together with four or five stragglers.  The lights did not blink and there was no sound.  Seemed to be very high up.,Duration:20-30 seconds,"Location: Norman, OK",Occurred : 4/15/2017 21:30  (Entered as : 4/15/17 21:30),Posted: 4/20/2017,Reported: 4/16/2017 6:02:39 PM 18:02,Shape: Light
1919,"Orange glowing orb, pulsing, silent, slow moving, slightly redder in center at height of pulsation (2 sec intervals).  Placed lower than clouds and moved from my 12 o’clock to one in a southern motion for 15 seconds, then hovered there for 10 seconds changed direction to east slowly for 15 seconds, changing direction for the last time to north moving slowly for 3 minutes, then hovered, slowly extinguishing out.  No further sightings.",Duration:4 minutes,"Location: Willowdale, PA",Occurred : 4/15/2017 20:30  (Entered as : 04/15/17 20:30),Posted: 4/20/2017,Reported: 4/16/2017 11:44:00 AM 11:44,Shape: Sphere
1920,"Multiple ballistic-like fireballs/rockets?From 2130 until 2200, there were at least eight (8) instances of a bright fireball like object traveling across the sky.  From the approximate coordinates of (37.0923673,-76.4544147), near The Chesapeake living community in Newport News, VA, the object could be seen traveling in a somewhat ballistic trajectory.  Each object would originate from the south-southeast and travel north.  The objects were low on the horizon.  There would only be one object at a time, with a few minutes between each instance.  The objects seemed to be far  away, possibly over the Chesapeake bay.  The objects were very bright and constant, and did not have flashing lights like an airplane.  They looked very similar to rockets, similar to ones launched from Wallops Island.  No sound could be heard.  Other air traffic (planes, etc) would be seen flying but not typically when these object were seen.  The fireball was spherical in shape and bright orange/red.  I have a video of a few of ! them.  They all seemed to follow the same path.  I can also send the original (uncompressed) video files if possible.At about 14 seconds into the video:  https://goo.gl/photos/2hNrGd9ZBk7VtPKQ7  Most of this video has the object traveling right to left across the sky:https://goo.gl/photos/B6tovEx15obqjAfJ7  Can be seen at about 15 seconds:  https://goo.gl/photos/pj4mbqkCrVDTVJxw5  At about 52 seconds, the object can be seen in this video. I believe this was through an optic: https://goo.gl/photos/ivg48NRx8DZXVTyu9",Duration:30 minutes,"Location: Newport News, VA",Occurred : 4/15/2017 20:30  (Entered as : 4/15/2017 20:30),Posted: 4/20/2017,Reported: 4/16/2017 9:19:36 PM 21:19,Shape: Fireball
1921,"Bright light near Dothan, Alabama sighted moving southward at extreme speed.About an hour ago, while walking my dog, I looked to the southwest and noticed what I thought was an airplane flying towards Panama City.  The object was very bright and moving faster than a commercial flight could, and after 30 seconds, or so, dimmed and disappeared completely.I am curious if anyone else saw this.((NUFORC Note:  We have corrected the date above.  PD))",Duration:45 seconds,"Location: Dothan, AL",Occurred : 4/15/2017 20:00  (Entered as : 091517 20:00),Posted: 4/20/2017,Reported: 4/15/2017 7:22:37 PM 19:22,Shape: Light
1922,"I live a few miles from a small airport so I see alot of planes day an night,  I was outside smoking a cigarette an looked up at this plane (no big deal) then it made a complete right angle turn at triple its current speed, then imiditley returned to its normal speed at this direction,  this was not a spotlight or anything like that it was a craft and I never seen anything like that((NUFORC Note:  Source of the report elects to remain anonymous; provides no contact information.  PD))",Duration:2 minutes,"Location: Lawrenceville, GA",Occurred : 4/15/2017 20:00  (Entered as : 04/15/17 20:00),Posted: 5/6/2017,Reported: 4/30/2017 4:54:24 PM 16:54,Shape: Triangle
1923,"very fast jet.Sound of:  Possible fighter jet?  Location: over Elk Grove Whipped over head really fast, sound trailed for about five seconds.  Don't know what direction the vehicle was heading.",Duration:5 seconds,"Location: Elk Grove, CA",Occurred : 4/15/2017 18:09  (Entered as : 04/15/17 18:09),Posted: 4/20/2017,Reported: 4/15/2017 6:14:44 PM 18:14,Shape: 
1924,"Seen the one Arizonia seen yrs ago.I was fishing on the ocean surf.  I happen to look up.  And seen that triangle huge ufo, like the one seen in arizonia one time before.  bottom lights was so dim if you wasnt looking up you missed it.  It fly from the atlantic ocean and came over land about Cherry Grove SC.  I put strobe flashlight on it hoping someone else seen it.  Couldnt hear it.  I looked up Stealth jets and seen their under lights.  Wasnt that.  I thought people were nuts about triangle.  Me and my whole family seen a huge round one in yr 1975-1979.  Something like that.  Shocked me.",Duration:5 seconds,"Location: North Myrtle Beach, SC",Occurred : 4/15/2017 10:15  (Entered as : 4-15-17 10:15),Posted: 4/20/2017,Reported: 4/15/2017 9:27:26 PM 21:27,Shape: Triangle
1925,Went to let the dogs out before bed..notice a star moving slowly  from northeast to southwest.  White like the stars…then it moved faster and did a zigzag motion and hyperspace into space like a slingshot….,Duration:10-15 minutes,"Location: Gordon, TX",Occurred : 4/14/2017 23:00  (Entered as : 04/14/2017 23:00),Posted: 4/20/2017,Reported: 4/17/2017 1:08:18 PM 13:08,Shape: Circle
1926,"Diamond shaped crafts test my perception and direction following abilities.Having only been aware of the extraterrestrial presence for the past two weeks or so, I have been watching the night sky every chance I get.  On 4/09/2017 at approximately 23:00, I was sitting at the park and saw a bright white light hovering just above the trees on the eastern horizon.  The light was roughly the size of a street light, but the apparent distance indicates that the light originated from a larger source.  It was blinking but I'm not sure if was in a pattern.  Upon seeing this light, I was filled with a great sense of fear and felt an intense need to go home.After making it back home, I lied down outside to watch the sky some more. At approximately 01:00 on 04/10/2017 (later that same night) the craft reappeared, hovering above the trees on the southern horizon this time.  It was blinking at me the same way, as if testing to see if I was aware of their presence.  I froze, gazed fixed on the bright, blinking light, and suddenly it was gone.  I did not see it leave.Then on 04/14/2017 at approximately 22:00 the blinking light was back.  As soon as I noticed it, it flew away in a direction that was hard to see.  Shortly after, a craft with two solid white lights on the sides, a blinking white light at the front, and a blinking red light at the back made several passes over my house.  I concentrated on these crafts, as they could have been normal airplanes, but the positioning of the lights was unlike any plane that I have seen before.  The next pass (always from south to north) I held my arm up and thought the words ""Is that you?""  A few minutes later three crafts passed overhead simultaneously. Two from a greater distance, with the two lights on the side and the blinking lights in the front and back, and another much closer.  The one that passed closer to me was diamond shaped, but didn't appear flat, almost like a prism with a glowing orange light in the middle and around the sides.At this point I decided to walk to the park to get a better view of the night sky.  In the distance I could see something hovering that would blink a white light on the left side and a red light on the right side.  I felt like it wanted me to follow it.  I went in the direction that I thought it wanted me to go, and waited for further instruction. I don't think that I followed their directions correctly at first, so I started walking in another direction when one of the larger crafts with the two white lights on the sides made a low pass above me.  I was able to see it more clearly.From below, it was diamond shaped with four smaller diamond shaped quadrants.  The sides where they has the two solid white lights could light up with green or red all across, so I think they were trying to imitate regular airplanes for camouflage purposes while remaining distinct so I could follow them.There would always be one hovering in the distance while the other would make passes above me.  After awhile, I noticed that both of the crafts would alter which direction was blinking white or red, as if to tell me to go in the direction of the white light.They led me a few blocks over, to a side street with a culdesac.  At this point it was around 23:30 and most houses were quiet, except for one.  The house at the end of the culdesac had the garage door open, light on, with a man sitting, seemingly waiting.  I hesitated, for I did not want to appear insane, walking up to a strangers house in the middle of the night with no logical explanation.  The blinking continued in the direction of the mans house, along with another pass from above.  I finally mustered the courage to approach the house, but the man was gone. I started walking home, still watching the sky.Getting closer to home, the crafts appeared to be trying to lead me once again. They brought me through the park, to a dark corner where there were few houses around.  I heard what sounded like two birds chirping at me from the trees, and walked around the area for a moment, looking for signs.The chirping sounded almost like the words, 'Over here,' and when I started to walk away, it changed to a panicked, 'Come back.'  I wasn't sure if my mind was playing tricks on me, but I went back.  Looked around, saw nothing, started walking away again.  This time the chirps were more like high pitched beeps, like an electronic signal.  I turned a flashlight to the tree and saw nothing, but the sound went back to being chirps.  The chirps were telling me 'right here, below you' so I looked around the base of the tree and found a small light that is manufactured by a company here in Phoenix.I've read that an electrical company has had communications with ET life but I have not followed up on the lead as of yet.I saw the diamond crafts again last night (04/15/2017) at approximately 21:30, making several passes over my home, but I was unable to follow them this time.  I feel like they can hear my thoughts when they are in close range, like they know I'd like to meet them.  I do not feel as if these being have malicious intent, but they may be part of the collective.  I can feel a sort of pressure in the middle of my forehead when they are around, but I can't be certain if that is a placebo effect or not as I have read about the pineal gland and how many consider it to be the 'third eye'  I plan on investigating further.",Duration:90 minutes,"Location: Phoenix, AZ",Occurred : 4/14/2017 23:00  (Entered as : 4/14/2017 23:00),Posted: 4/20/2017,Reported: 4/16/2017 10:47:35 AM 10:47,Shape: Diamond
1927,"Very bright orange/red circle in sky, traveling to N/NW.  Made an arc.  Disappeared in sky. Seemed to be pulsating and lasted for 2.5.From our backyard, in the sky a large, basketball-shaped and orange, red and slightly yellow huge ball came from the south towards the N/NW.  It was smooth and was pulsating.  Kept traveling to the N/NW in an arc..  I called into my husband who came out with binoculars.  It seemed as if it diminished in size as it arced.  It was so bright.  Orange and red.  Circular shaped and a straight arc.  Bright, and numerous airplanes were in the air following to the N/NW.  Big to smaller to nothing as we watched.",Duration:2.5 minutes,"Location: Vancouver, WA",Occurred : 4/14/2017 22:50  (Entered as : 04.14.2017 22:50),Posted: 4/20/2017,Reported: 4/14/2017 11:18:01 PM 23:18,Shape: Circle
1928,"Walking home from seeing a movie, I noticed an object moving around in the sky.  I stopped and looked at it, and noticed it was flying in circles and zig zags, the light got brighter and dimmer over time and when I saw it the clearest I noticed it had 3 lights in a triangle formation. When the three lights were observable, dogs in the neighborhood began barking.  I observed this object for about an hour before it just vanished.((NUFORC Note:  Possibly Jupiter??  PD))",Duration:~1 hour,"Location: Monticello, IN",Occurred : 4/14/2017 22:30  (Entered as : 04/14/17 22:30),Posted: 4/20/2017,Reported: 4/17/2017 1:11:41 AM 01:11,Shape: Light
1929,"silent black triangle with landing gear no lightsAt approx. 10:20 PM Good Friday, April 14, 2017 Middle Aged Female walking dog alone No Alcohol/Drug use/History Walking on street across from parks/schools towards Highway 101 in Central Coast of California, Santa Maria, relatively dark two street lights ½ mile distance to highway  Walking on sidewalk on tree lined side of street, felt raindrop Looked up and noticed clear starry sky, then looked down  Then looked up noticing in peripheral left side vision something white/flash/moving  Noticed 6-7 “suction cup” white/translucent circles in a pyramid shape on the underside of  A wholly black triangular UFO  No lights emitting anywhere on the vehicle; top/bottom or sides or out of the white /translucent “suction cups” that appeared to be “landing gear”; their “whiteness” was how I could see the outline of the triangle around the circles  It was completely quiet, no “hum” or whir at all and it was a very quiet area with no cars moving, i.e. so that if it WAS emitting sound, I would be able to hear (trained musician)  It was NOT that high up in the sky!  It appeared to be on a perfect keel trajectory South east to North west as if it was observing the ground below!  It was not near a horizon and did not appear to be a “large” ship at all, but a small moveabout  I held my sight on the thing moving straight ahead above from me out a quarter mile from me and then straight up in the sky, prob a third of a mile up, if that, held my sight on it for 5 to 8 solid seconds((NUFORC Note:  We spoke via telephone with the witness, and she sounded to us to be quite serious-minded.  We suspect she is an excellent witness.  PD))",Duration:8 seconds,"Location: Santa Maria, CA",Occurred : 4/14/2017 22:20  (Entered as : 04/14/17 22:20),Posted: 4/20/2017,Reported: 4/14/2017 10:59:18 PM 22:59,Shape: Triangle
