,Description,Duration,Location,Occurred,Posted,Reported,Shape
1648,"Four unexplained bright white lights appeared in the sky tonight over Winnemucca, Nevada.Myself, my daughter, her husband, and my three grand kids, 7, 10 and 11, just witnessed three bright white lights appear in the sky over Winnemucca, NV, at approximately 8:30 pm, as we were looking North.  Three just appeared.  Two were moving around near each other slowly, the third was to the left, sitting still.  All three stayed stationary, not drifting with the wind.  A fourth light appeared in between the first three, moving fast from East to West, and disappeared after it passed by the others.  The remaining three lights began to go dim until after about thirty seconds were not visible.  Moments later a plane or jet came from the South West and flew directly to the same area.",Duration:20 minutes,"Location: Winnemucca, NV",Occurred : 7/31/2016 20:30  (Entered as : 07/31/16 20:30),Posted: 8/2/2016,Reported: 7/31/2016 9:19:36 PM 21:19,Shape: Light
1649,"Looks like square lightningI live in North Phoenix in a rural community and live behind a wash. I have a webcam in my backyard for security. It points North and if something passes by it will send 6 photos of it to my email.  On 7/31/16 there were a lot of lightning, no thunder.  The next day I got a lot of email from the webcam because of the lightning.  One in particular was shot at 8 pm on 7/31/16.  If you enlarge the photo you will notice a square object at the end of the lightning.  I just thought the shape of this was unusual and I never saw square lightning before.",Duration:2 seconds,"Location: Phoenix, AZ",Occurred : 7/31/2016 20:00  (Entered as : 07/31/2016 20:00),Posted: 8/16/2016,Reported: 8/14/2016 8:43:57 PM 20:43,Shape: Rectangle
1650,,,,,,,
1651,"daytime sighting of white rectangle shaped object flying in clouds highly reflective surface.while driving on RT 55 Northbound in the Elmer-Franklinville area I was able to see a very shinny white rectangle flying low and very fast through the cloud layers.  Due to the trees and the flight direction, i lost sight of the object very quickly.  But it was flying east to west in a low arc though the clouds, and what caught my eye was the reflection by the sun on its surface which created a flash effect.  I managed to witness it for no more than 10 seconds and then it was either gone or within the cloud bank.  The clouds where very think and the sun was very bright.",Duration:10 seconds,"Location: Franklinville, NJ",Occurred : 7/31/2016 16:20  (Entered as : 07/31/16 16:20),Posted: 8/2/2016,Reported: 8/1/2016 10:31:19 AM 10:31,Shape: Rectangle
1652,"Disc.Object was a saucer shape, white in color to half of it, and transparent to the other half.  It was tilted  at 45 degrees not rotating, but still and moving so slow as to appear motionless,  but took 3 hours to move from my Sherwood location to East to over Tualatin, OR, area.  Wind direction was from North to South blowing on the object, but no effect.  Appeared to be  as big as an airliner and about 10 to 20,000 feet high.  With my close up binoculars, I could see  evenly spaced ridges all around the rim perimeter.  I have video and still images.",Duration:3 hours,"Location: Sherwood, OR",Occurred : 7/31/2016 16:00  (Entered as : 7-31-2016 16:00),Posted: 8/16/2016,Reported: 8/6/2016 3:26:04 PM 15:26,Shape: Disk
1653,"Black hovering triangle in Germantown, MDMy friend and I were at a community pool, laying out tanning.  I was looking up at the clouds and saw a small black triangle high up towards the clouds.  It hovered for a few minutes far above us.  I told my friend, who looked and saw it as well.  It stayed in the same place for about 2-3 minutes, and then slowly flew off to the right, taking a good 4-5 minutes to finally go out of our view.  It was definitely not a bird because we saw 2 birds while we were watching it and they glided faster than this object was flying.  It was black, triangle, almost boomerang shaped, with either a reflective surface or lights that flashed.",Duration:5-7 minutes,"Location: Germantown, MD",Occurred : 7/31/2016 15:30  (Entered as : 07/31/16 15:30),Posted: 8/2/2016,Reported: 7/31/2016 4:04:39 PM 16:04,Shape: Triangle
1654,"cream colored saucer photographed over Fort Wayne, Indiana.I was outside taking pictures of the clear blue sky after cleaning my Canon Rebel T3 digital camera checking for dust on the mirror.  I noticed one of the photos, a cream colored saucer shaped object towards the top left.  I didn't see it with the naked eye, so I don't know what direction it was traveling.  It appears large and at a high altitude.",Duration:~2 seconds,"Location: Fort Wayne, IN",Occurred : 7/31/2016 15:00  (Entered as : 07/31/16 15:00),Posted: 8/2/2016,Reported: 7/31/2016 6:21:08 PM 18:21,Shape: Disk
1655,"We saw a round shape disk that looked like a parachute.  Stayed in the same sky about 1-2 hours.((NUFORC Note:  Many photos, and photos of photos, submitted with report.  They indicate an oval, or circular, white object.  Object hovered in the sky for approximately 2 hours.  PD))",Duration:120 minutes,"Location: Canby, OR",Occurred : 7/31/2016 14:30  (Entered as : 07/31/16),Posted: 8/2/2016,Reported: 7/31/2016 5:38:12 PM 17:38,Shape: Disk
1656,"Orange yellow orb seen floating over clouds, slowly moving up and down, finally dipping behind large cloud.((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD))",Duration:10 minutes,"Location: Fayetteville, NC",Occurred : 7/31/2016 09:00  (Entered as : 07/31/2016 9:00),Posted: 8/2/2016,Reported: 7/31/2016 6:16:28 PM 18:16,Shape: Circle
1657,"Strange crafts with strange sound moving slowly towards Denver, CO.A strange object flew over us fairly slow, approx. 10,000 feet in the sky, with a sound that did not match the speed or distance from our location.  It was very loud but was well past us by the time we heard it.  It was very large and had white lights on both tips of what appeared to be the wing edges.  Both witnesses saw a strange circular motion like a fan at the front of the craft and flew towards the Denver, CO, area. 30 minutes later 2 more flew over much higher but the same identical outline in the sky.  Obviously the same type object with lights on both tips of wing.  Both witnesses have never seen an object in the sky resembling these crafts and watch the sky most nights of the year.",Duration:5 minutes,"Location: Lyons, CO",Occurred : 7/31/2016 01:30  (Entered as : 07/31/16 1:30),Posted: 8/2/2016,Reported: 8/1/2016 9:40:59 PM 21:40,Shape: Cross
1658,"It was no crafts from this worldI witnessed 25+ balls that were red and yellow....no blinking lights.  The only way I can discribe this event was as if you were watching musical lines and the balls were notes.   Someone was cranking the handle on the lines and the balls fastened to them moved in a procession.  Never speeding up...never slowing down...never going up...and never going down.  And after they passed me by....they shimmered....winked....and vanished!  Then, I SAW some of the balls that had NO lights and if you were not looking for them...you couldn't see them.  I have cell photo.  I'm a long haul trucker, and this is a new one on me.  I was thinking while I was watching them, ""No one is gonna believe me.""   That's when I went OH!!!  WHY AM I NOT FILMING THIS!!??  So....I did  (I cant seem to send the video)",Duration:30 minutes,"Location: Angola, IN",Occurred : 7/30/2016 23:45  (Entered as : 07/30/2016 11:45),Posted: 8/16/2016,Reported: 8/14/2016 2:26:57 PM 14:26,Shape: Circle
1659,Saw 20 to 30 objects fly over no sound.  Light all around then and in them.  Not too big.  Not in no. line.  look like orbits.  Not moving that fast.  like there looking for something.  Said this was a hoax.  I saw the mail seem like everyone wants to cover this up.,Duration:10 minutes,"Location: Marlinton, WV",Occurred : 7/30/2016 23:20  (Entered as : 073016 11:20),Posted: 8/16/2016,Reported: 8/10/2016 9:06:57 PM 21:06,Shape: Circle
1660,"Saw about 20 to 30 lights flashing in sky.  Moving north.  No sound.  Look like small drones.((NUFORC Note:  For some reason, witness indicates that the date is approximate.  Contact information is flawed.  Possible hoax??  PD))",Duration:10 minutes,"Location: Marlinton, WV",Occurred : 7/30/2016 23:20  (Entered as : 073016 11:20),Posted: 8/2/2016,Reported: 7/30/2016 8:34:48 PM 20:34,Shape: Light
1661,"Star-looking object that moved unnaturally with different colored lights.My husband and I witnessed what I initially thought was a star, SW of our location, until the star began to move erratically.  It stayed in basically the same location but would move in a circle or quickly dart to the right or left.  The object was low in the sky but looked to be as far away from earth as a star.We watched it for about 15 minutes.  We looked through binoculars and could tell it had red and green/blue lights that flashed occasionally.  We do not have anything else powerful enough to have seen it clearly.((NUFORC Note:  Twinkling star?  PD))",Duration:unknown,"Location: Foristell, MO",Occurred : 7/30/2016 23:15  (Entered as : 07/30/2016 23:15),Posted: 8/2/2016,Reported: 7/31/2016 7:47:41 AM 07:47,Shape: Light
1662,"Event happened around 11 at night.  We were watching the night sky, when my wife and I saw a V shaped formation, moving north to South.",Duration:10 seconds,"Location: Watkins, MN",Occurred : 7/30/2016 23:00  (Entered as : 07/30/2026 23:00),Posted: 8/2/2016,Reported: 7/31/2016 7:32:12 AM 07:32,Shape: Chevron
1663,i went outside for a smoke and when i looked up to the east i saw what appeared to be either a meteor breaking thru the atmosphere but had a blue light atop it light a rocket would have.,Duration:.5 second,"Location: Roseburg, OR",Occurred : 7/30/2016 22:50  (Entered as : 07/30/16 22:50),Posted: 8/2/2016,Reported: 7/30/2016 10:58:54 PM 22:58,Shape: Fireball
1664,"Four triangular orange fire balls in the skyAs I was leaving my girlfriend's house I opened her screen door and saw strange orange looking triangular balls of fire.  One was already toward the West.  Another was right in our eye veiw, while the third caught up with the second, and then suddenly a fourth appeared, shot straight up and then proceeded from east to west.  There was no noise whatsoever.",Duration:5 minutes,"Location: Lancaster, NY",Occurred : 7/30/2016 22:45  (Entered as : 7/30/16 22:45),Posted: 8/2/2016,Reported: 8/1/2016 8:46:34 AM 08:46,Shape: Triangle
1665,"Two fast moving triangular shaped objects.My dad and I were out looking up at the stars for awhile trying to find planets and satellites.  As we were looking, 2 triangle shaped objects flying very fast through the sky appeared.  One flew by, and then less than a second later, another one right behind it.  They were both the same size and both had a glow to them.  They had a very straight edge shape to them.",Duration:3 seconds,"Location: St. Germain, WI",Occurred : 7/30/2016 22:45  (Entered as : 07/30/16 22:45),Posted: 8/2/2016,Reported: 8/1/2016 7:32:02 PM 19:32,Shape: Triangle
1666,"2 diamond shape objects streak across the sky in a perfect lineAt approximately 10:30pm, Saturday night, while vacationing on a lake in St. Germain, Wisconsin, my son and I decided to stand at the end of a pier and look into the sky.  The pier went south onto the lake and gave us a good look at what we thought were the planets Jupiter and Mars.  The night was perfect to see stars because there were no clouds in the sky and we were miles and miles away from the lights of a big city.  After a few minutes we turned our attention to following satellites slowly moving across the sky.  After following the path of a satellite, my son and I had both ended up looking into the northeastern part of the sky.  As we watched the satellite move, two illuminated objects came in, and out, of view moving at a high rate of speed from the east to the north.  One following exactly behind the other in a perfect line.  Both were the exact same size and shape. 10 times bigger than a star in the sky.  They were shaped like a triangle and seemed to be a yellow/! orange color around the edges.  Each object had perfectly straight sides.   Each object was bright enough to see but they did not light the entire sky up when they passed in and out of view.  It appeared to be more of a glow around them.  Each object came in and out of view within 1-1/2 seconds with 1 second between each object.  Neither object was in the sky at the same time but because I was still looking in the direction of where the first object moved I seemed to have a better view of the second object.  The objects were not directly above us but close enough that it appeared we were seeing the bottom of the objects.  The angle the objects were from us made them seemed like they had a flat bottom.  We stared into the sky for 15-20 minutes longer hoping to catch another look at what had passed over head but we didn’t see anything like that move across the sky again.",Duration:4 seconds,"Location: St. Germain, WI",Occurred : 7/30/2016 22:30  (Entered as : 07/30/16 22:30),Posted: 8/2/2016,Reported: 8/1/2016 3:02:45 PM 15:02,Shape: Triangle
1667,4 objects rose up in the sky slowly all together and 5th object rose fast to the other 4 then slowly  all went up and across sky.((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD)),Duration:2 minutes,"Location: Gastonia, NC",Occurred : 7/30/2016 22:23  (Entered as : 07/30/16 22:23),Posted: 8/2/2016,Reported: 8/1/2016 4:01:39 PM 16:01,Shape: Sphere
1668,"Appeared in the sky and descended straight down kind of slow, was too big to be an aircraft with no sound.Blue light.((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD))",Duration:3 seconds,"Location: Corpus Christi, TX",Occurred : 7/30/2016 22:15  (Entered as : 07/30/16 22:15),Posted: 8/2/2016,Reported: 7/30/2016 8:34:58 PM 20:34,Shape: Light
1669,"Green fireball shoots across sky before disappearing.We were stopped at a light on an intersection, when both of us saw a green fireball shoot across the sky.  At first we thought it was a meteor.  However, when compared to visuals of meteors, the object was vastly different.  Don't exactly know what it was, but that's what makes this a UFO.((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD))",Duration:5 seconds,"Location: College Station, TX",Occurred : 7/30/2016 22:15  (Entered as : 7/30/16 22:15),Posted: 8/4/2016,Reported: 8/2/2016 11:10:09 PM 23:10,Shape: Fireball
1670,"A large red orb moving S to E at low speed in Atmosphere, the at hyper speed disappeared at 150* on compass in upper atmosphereTo Whom It May Concern:  When I got home from the Bristol Pirates Game on July 30, 2016, approximately between 9:30 and 10:30 I went to walk my dog and observed a slow moving red orb heading down Volunteer Parkway from BMS toward the Walmart on Volunteer Parkway.  It appeared as if it were going to pass over the house which is located behind Walmart.  I ran inside the house to get my girlfriend so that she could also see it as it passed over.  As I came back outside, I observed it traveling at a high rate of speed, heading southeast, at approximately 150 on a compass and observed it as it became a small dot and went out of sight.I tune into News 5 at 11:00 to see if anyone else had observed it. During your weather segment they showed a time laps from BMS camera that would have had the red orb in view.If you are as curious as I am to what this was, you may be able to pick up footage on that weather camera from July 30, 2016 between 9:30 and 10:30.Best Regards,  Bristol, TN((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD))",Duration:5 minutes,"Location: Bristol, TN",Occurred : 7/30/2016 21:45  (Entered as : 07/30/16 21:45),Posted: 8/2/2016,Reported: 7/31/2016 1:56:45 PM 13:56,Shape: Sphere
1671,"Saw approximately 15 orange lights in a line, spaced out 10-15 seconds apart, fly up from across the Mississippi River.  Too slow to be planes.  Occasionally in different formations. Then slowly winked out.  Others were taking pics and videos.  I watched from the French Quarter.",Duration:4 minutes,"Location: New Orleans, LA",Occurred : 7/30/2016 21:45  (Entered as : 07/30/16 21:45),Posted: 8/2/2016,Reported: 7/30/2016 8:31:16 PM 20:31,Shape: Light
1672,"t-shaped fork completely covered in  fire. Kept flying at same levelMy husband and I were driving back into Boston, MA, on route 93s, when he pointed out a fireball heading towards us.  I looked up and it looked like a lit t-shape fork with the wings slightly tilted up at the ends, but completely covered with fire.  I could not believe it.  I almost stopped right there and then and almost caused an accident.  I pulled over by passing two lanes and parked on the emergency lane.  The object kept flying at the same level and headed left over us into what could have been Lowell/Lawrence area.  I was completely shocked.  This is the second time I see something in the sky that is completely rare to me and the people with me.  I tried to take a video/pic, but by the time I pulled over I only observed it for a few more seconds before it disappeared into the sky, meaning kept flying away from me.  I wonder if anyone else saw this? :/",Duration:30 seconds,"Location: Lawrence, MA",Occurred : 7/30/2016 21:39  (Entered as : 7/30/2016 21:39),Posted: 8/2/2016,Reported: 7/30/2016 8:40:04 PM 20:40,Shape: Fireball
1673,"Saw a orangish red light in the sky.  Thought maybe it was a helicopter or airplane that seemed to be coming in my direction, but then it just kind of stopped and faded away.",Duration:20 seconds,"Location: Norwalk, CA",Occurred : 7/30/2016 21:20  (Entered as : 07/30/2016 21:20),Posted: 8/2/2016,Reported: 7/31/2016 9:35:11 PM 21:35,Shape: Fireball
1674,"Over 20 red lights in a long zig zag row over Deer Park, NY forming a zig zag pattern headed east to west / west to east.At approximately 9:15 pm tonight, 7/30/16, my wife and I were driving home from Deer Park, NY.  It had been raining most of the afternoon and part of the evening, when the rain subsided, and the skies finally started to clear a bit.  Suddenly, directly above me and in front headed West to East, I saw a series of red lights in the sky.  It looked like a zig zag pattern that made like a contellation type of pattern... tough to describe!  Only it was not a constellation, but rather a series of triangular red and white lights.  There were over 20 of these and then gradually it became only 4 and then 0.  I called my in laws to run out and see this.  They stepped onto their patio and witnessed the same!  Both my inlaws and I tried to get an image or fil on our phones, but were unable to do so.  The lights were not faint...they were very bright red lights.((ADDENDUM FROM WITNESS))Thank you, Peter!  Will do!I wrote to Newsday as well in Long Island.Will see what comes up.Regards,  ((name deleted))((END ADDENDUM))",Duration:15 minutes,"Location: Deer Park, NY",Occurred : 7/30/2016 21:15  (Entered as : 07/30/16 21:15),Posted: 8/2/2016,Reported: 7/30/2016 7:58:05 PM 19:58,Shape: Light
1675,"25-35 Red orange lights / circular and rectangular craftI am a 53 yr old female and have seen strange lights in the sky over the years, but nothing like this! I scrambled to get camera and video but could only get some still shots due to memory and low batteries.  Over the course of about 15 minutes I observed at least 25 red orange lights coming over my yard low and silent.  They came from the northeast and most traveled Southwest with a few veering off to the west and south.  They would come over one or two at a time.  I was so excited I started flashing some patio lights and in response I believe, one of the craft shut its light off.  I could then see that there was a much larger circular shaped dark object where the light had been.  Another one shut its light off a bit later and that time it looked more rectangular and flat to me.  I was left wondering who was that?  Us or them?  Is that our government testing things or is that something from a place far away?  I waited this year to see if they would come back on the same day but nothing.  My photos only look like fuzzy lights, but show the red orange color and I have some shots with 2 lights, timestamps 9 PM to 9:10",Duration:15 minutes,"Location: Tinley Park, IL",Occurred : 7/30/2016 21:00  (Entered as : 07/30/16 21:00),Posted: 9/12/2017,Reported: 9/11/2017 6:25:02 PM 18:25,Shape: Light
1676,"Clear, white spherical shape, reflected sunlight.  Ascended toward outer atmosphere.  Halted at certain point in outer atmosphere.  Did not have its own illuminosity.((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD))",Duration:20+,"Location: Veduawoo, WY",Occurred : 7/30/2016 20:00  (Entered as : 07/30/16 20:00),Posted: 8/4/2016,Reported: 8/3/2016 8:50:52 PM 20:50,Shape: Sphere
1677,"Swarm of jet-black spheres near Lake Erie darting around in broad daylight.I have a similar sighting from one in Toronto.  I thought they might be buzzards or black balloons caught in an updraft.  Too freakin weird though.  We were driving in a restricted lane construction zone southbound and I started looking around because our two 3G devices jammed simultaneously.  The jammed phone is my camera, otherwise I would have photographed them, even though they disappeared after 10 seconds.  Saturday evening on I-75 just south of the I-280 ramp, east of the highway over some industrial buildings or perhaps further away, looking over near the old Jeep Parkway. 20 -30 swirling and darting jet-black spheres slowly rising like a moving swarm.  In the foreground I saw birds of similar relative apparent size that were much closer.  My thoughts went from birds, to balloons, to ""I don't know what they could be besides balloons, it must be a tangle in the wind"".  I called attention to them, and looking back, they were gone.  I thought maybe the! y were obscured by clouds, but the way they moved it didn't make sense already because there was minimal wind at the time.",Duration:12 seconds,"Location: Toledo, OH",Occurred : 7/30/2016 19:30  (Entered as : 07/30/16 19:30),Posted: 8/2/2016,Reported: 8/1/2016 8:33:24 AM 08:33,Shape: Sphere
1678,"me and my brother was sitting ouside looking at stars when we noticed two stars moving at first we thought we were seeing things but then we reliezed that it was two bright white objects fying in the sky and a third one following behind them two but once the third one caught up they all three turned a bright red orange cool and desappeared after a bright flash, they were flying in a way that i guess defy's the laws of physics. as in they were moving up and down and side to side and moved from star to star in a faster time any known crafts",Duration:10 minutes,"Location: South Africa, ",Occurred : 7/30/2016 19:16  (Entered as : 07/30/2016 19:16),Posted: 8/2/2016,Reported: 7/30/2016 11:32:22 AM 11:32,Shape: Light
1679,"Green light comes falling downI saw a green flight coming down from the sky, it seemed to paused while entering an invisible or unknown atmosphere change.  It came down gathering speed.  It was a very bright lime green.  It had a ball with the main part and a lighter green fading into a tail.  It fell behind the trees.  I was waiting for a sound of either a crash, or people shouting, but none came.  That seemed to be the whole event.  It was very clear that it happened, but I do not know on what it is or could be.",Duration:5 seconds,"Location: Eugene, OR",Occurred : 7/30/2016 10:53  (Entered as : 7/30/16 10:53),Posted: 8/2/2016,Reported: 7/31/2016 12:00:19 AM 00:00,Shape: Cone
1680,Seen 2 light ball shape UFO dancing in circular motion and one disapeared and other went in different direction.two more light ball formation side by side one went up and other went down and in seconds there was a big flash of light in sky.,Duration:Minutes,"Location: Ten Mile, TN",Occurred : 7/30/2016 10:30  (Entered as : 07/30/16 10:30),Posted: 8/2/2016,Reported: 7/30/2016 7:51:34 PM 19:51,Shape: Light
1681,"Green Glowing object shot off at very fast speed.Saturday, July 30th. 2016.  Approximately 3:10 am.Haleiwa, Oahu, Hawaii.Green, bright glowing object traveling at aircraft speed coming in on approach to the coast line.As it came in to a certain distance, far enough away for me to not see detail, it dimmed to a dull green color, as if someone threw a switch.Following right after it dimmed, it shot off parallel to the coast line at a very high rate of speed.As it shot off, it did not appear green any longer, but instead a dull white.",Duration:10 minutes,"Location: Haleiwa, HI",Occurred : 7/30/2016 03:10  (Entered as : 07/30/2016 3:10),Posted: 8/2/2016,Reported: 7/30/2016 11:15:16 AM 11:15,Shape: Circle
1682,"Large bright golden triangle moving rapidly from west to east near zenith then suddenly vanishesAbout 10:35 pm, on the night of July 29, 2016, I stepped out into my yard with the dog.  I moved around the corner of the house into darkness to look at stars.  A few seconds after I began skygazing, a bright metallic golden wedge shape appeared from the west, moving very fast.  It struck me immediately how large and well defined the shape was, and how fast it was moving, at about the apparent speed of some faster meteors.  At about the time it reached due south of me, it winked totally out as if it were reflecting the sun which had set a couple of hours prior.  It seemed to be traveling due west to east and was 10 to 15 degrees below zenith.  When it winked out, it was gone - it apparently had no lights, and made no noise and was not on fire nor falling apart.  A jet was traveling to the  northwest at high altitude in the same area of the sky, its lights blinking regularly, but I couldn't see any sun reflecting from it.  The jet moved much much more slowly th! an did the UFO, on the order of 20 times more slowly.I am at 47.9 lat x 117.7 long.What was it?((NUFORC Note:  Source of report elects to remain totally anonymous; provides no contact information.  We would like to communicate with the witness, but have no means of contacting him/her.  PD))",Duration:2 seconds,"Location: Reardan, WA",Occurred : 7/29/2016 22:35  (Entered as : 07/29/16 22:35),Posted: 8/2/2016,Reported: 7/30/2016 2:38:26 PM 14:38,Shape: Triangle
1683,Triangle shape object with lights flew at very high speed across sky and stopped to descendA triangle shaped object flew at a high rate of speed thru the sky.  No sound.  It stopped abruptly and descended straight down until out of sight.  This took about 4 minutes.,Duration:4 minutes,"Location: Bainbridge Island, WA",Occurred : 7/29/2016 22:20  (Entered as : 07/29/16 22:20),Posted: 8/2/2016,Reported: 7/29/2016 10:37:32 PM 22:37,Shape: Triangle
1684,"Driving down 25 th St. Hovering above a funeral home two formations of lights looked triangular, with a aura like glow  I pulled off the street into the parking lot and looked for a few minutes, until the began to move south in direction and assenting (sic.  Ascending) but they separated as they asscended.",Duration:4 minutes,"Location: Terre Haute, IN",Occurred : 7/29/2016 22:00  (Entered as : 07/29/16 22:00),Posted: 8/2/2016,Reported: 7/29/2016 8:28:39 PM 20:28,Shape: Formation
1685,"Bright orange/yellow sphere hovering over home in Davenport, FL.July 29th, 2016.  UFO Sighting.  Davenport, Florida  Sitting on back deck by the pool around 10:00Pm on July 29th, 2016.  Spotted a bright orange ball shaped object hovering slightly over my house.  The object seemed to be able to move at varying speeds and very erratically.  Ran upstairs to get my roommate and when I returned it was gone.  My friend that was downstairs watching it said it flew back the direction it came from and disappeared.  Wondering if anyone else spotted this object.((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD))",Duration:1-2 minutes,"Location: Davenport, FL",Occurred : 7/29/2016 22:00  (Entered as : 07/29/2016 22:00),Posted: 8/2/2016,Reported: 7/29/2016 7:52:26 PM 19:52,Shape: Circle
1686,"Pair of white light balls rapidly fade in and out, over Riverside City, Southern California.At approximately 21:49 (I checked my phone, after the event), while swimming, in our pool, my wife and I witnessed two very large balls of pure white light following one another, about 3 seconds apart.They appeared as two low points of light, travelling South, in a straight line, grew very bright in intensity, then faded rapidly.My wife told me, ""I wouldn't have believed you, if I hadn't seen them, myself"".These objects appeared to be ""in atmosphere"" and well above normal commercial aircraft traffic (all air traffic is East West, in this airspace).  No blinking, or colored lights.Oddly enough, I've seen single balls of light, on the same trajectory, about once a month, for the past 2 years.  This was odd, to see two lights, following one another.",Duration:10,"Location: Riverside, CA",Occurred : 7/29/2016 21:49  (Entered as : 07/29/16 21:49),Posted: 8/2/2016,Reported: 7/29/2016 11:00:59 PM 23:00,Shape: Light
1687,2 bright orange lights moving north/south and stationary in western sky.((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD)),Duration:5 minutes,"Location: Clarence Center, NY",Occurred : 7/29/2016 21:40  (Entered as : 7/29/16 21:40),Posted: 8/4/2016,Reported: 8/3/2016 7:03:32 PM 19:03,Shape: Light
1688,"Starting at 21:15 hours a light coming from the SW heading NE about 15 thousand feet high.There were no blinking lights or strobes like on Commercial Aircraft.  Then a Fast Plane intercepted the light about ten miles past Roseburg we thought there would be a in flight Collision.  The jet headed South towards Klamath Falls.  Then at 21:30 hours, two lights just appeared above Roseburg, at about 10,000 feet, then the lights went out a minute later they came on and we're moving slow then they went out again then they came on and moved North West and disappeared at about 21:35 hours.",Duration:15 minutes,"Location: Roseburg, OR",Occurred : 7/29/2016 21:15  (Entered as : 07/29/16 21:15),Posted: 8/2/2016,Reported: 7/31/2016 1:03:01 AM 01:03,Shape: Light
1689,It was really dark and all of a sudden we look up at the sky and there is this circular objects slowly going closer to the ground (didn't see it land) but it was a circle and it had lights around we had seen planes and helicopters minutes before but that was new.  Prior to this about 5 minutes before there were two or three bats going crazy.,Duration:2 minutes,"Location: Muskego, WI","Occurred : 7/29/2016 21:00  (Entered as : July 29,16 21:00)",Posted: 8/2/2016,Reported: 7/30/2016 12:24:55 PM 12:24,Shape: Circle
1690,,,,,,,
1691,"Craft appear in photographs at Bloomington, IL regional airportPhotos taken in Bloomington, IL, of my daughter and me when she dropped me off at the regional airport appear to show two different types of craft in the sky above us, triangular and so-called cigar shaped.  The photos were taken on my Samsung Galaxy S6 smartphone in immediate succession, yet the craft are in different positions.  In addition, no similar shapes appeared in photos before or since, indicating not a defect with the phone's CCD.  I heard nothing; the craft simply were in the photos.((NUFORC Note:  The witness provides several photos of the object, and although we are unable to identify the object positively, our impression is that it may be a streetlamp, located behind one of the individuals in the photo.  The sourch of the report disagrees sharply with our assessment, and we provide his comments below.  PD))((ADDENDUM FROM WITNESS))Have you looked at the photos at all?  This response is incomprehensible!((END ADDENDUM))",Duration:Unknown,"Location: Bloomington, IL",Occurred : 7/29/2016 16:00  (Entered as : 07/29/16 16:00),Posted: 5/11/2017,Reported: 5/8/2017 6:38:02 PM 18:38,Shape: Other
1692,"Balloon type object but seemed to be moving very slowly...wind a ground level est 4-6 knots w to e.This sighting appears to be a balloon type object flying a 30,000-50,000ft.  In the first hour of observance, the object seemed to move in a very sloooooow direction from the north to the southeast.  At 17:45 the object was still very visible.",Duration:1 hour+,"Location: Galt, CA",Occurred : 7/29/2016 15:30  (Entered as : 7/29/2016 15:30),Posted: 8/2/2016,Reported: 7/29/2016 4:54:13 PM 16:54,Shape: Circle
1693,"What was thought to be glare from the Sun turns out to be Strange Orb on Indian Land.I do not recall seeing the sphere until the last picture I took when I stopped at the Blue Ridge Parkway Visitors Center.  I took a picture of the sun along with the surroundings my entire trip back to Charlotte, however there at the visitors' center, that last picture I noticed what I thought was a glare on the screen of my cell phone as I snapped the picture suddenly there was a bright light, at the time I thought nothing of it thinking it was the sun, but later on I looked at the picture and I noticed the sphere had a glow around it zoomed in and realized what it was.  It is in every picture I took of the sun that day, but the only one with a glow around it.  The pictures with the clouds really gives you a clear view of it looks like.  I will include only the picture with the glare around it until I can confirm this is a legit form I am filling out.",Duration:Not sure,"Location: Asheville, NC",Occurred : 7/29/2016 12:00  (Entered as : 07/29/2016 12:00),Posted: 8/2/2016,Reported: 7/31/2016 9:35:00 AM 09:35,Shape: Sphere
1694,"Orange circle shaped light hovered and then moved across skyMy husband and I went out for a walk in our neighborhood.  I always look up into the sky and star gaze and as I did this I saw a bright orange circle coming toward us.  It was about the size of a low flying plane but was completely circular, bright orange like fire, and silent.I said, ""look a ufo!""  My husband said ""what is that?!"".  Then it stopped and hovered right in our line of vision. My husband kept trying to come up with explanations for what it was.  A Chinese lantern, drone.  But it wasnt. It had stopped!  It was early, only about 9:15, so we could see people in their houses and I wanted to call to them to come see the ufo!  After watching it for about a minute it moved in a different direction from how it was traveling before, to the right and traveled across the sky into the clouds out of site.I have no doubt what we saw was the real thing.  My husband is a huge skeptic and he said now he is a believer!  The whole time we witnessed this I kept saying, ""see I told you!  It's a ufo! They're here!""",Duration:90 seconds,"Location: Mohawk, NY",Occurred : 7/29/2016 09:15  (Entered as : 08/29/16 9:15),Posted: 8/2/2016,Reported: 8/1/2016 6:01:20 AM 06:01,Shape: Circle
