,Description,Duration,Location,Occurred,Posted,Reported,Shape
1580,White very bright burst of lightVery bright white burst of light appeared out of nowhere that was extremely high in the sky.  Then it dimmed to a medium intensity and streaked straight down at incredible speed leaving a trail from its starting point and then it and its trail disappeared half way down to the ground.  I was approximately half mile from light burst driving straight towards it and it was almost in the very top center of my windshield.  The sky was dark.  I could not see any object associated with this light burst.  Just the light itself.,Duration:5 seconds,"Location: Charlotte, NC",Occurred : 11/26/2016 22:30  (Entered as : 11/26/16 22:30),Posted: 12/5/2016,Reported: 11/28/2016 6:38:01 AM 06:38,Shape: Light
1581,"Slow fireball with no tail floating over Central Florida sky.Around 10:00 PM my friend was leaving my house when he saw a bright object floating in the sky.  He yelled for me and I walked outside to see a round object that seemed to be on fire.  The object made no sound.  It had no tail.  It didn’t seem to be very far up in the sky but somewhat far.  It looked like it was floating across the sky at a medium speed.  It was going in a straight line towards the west.  We watched it until it disappeared behind houses out of our view.  About 10 minutes after seeing the first object, we were watching the sky still and saw another one that looked the same and was traveling at the same speed.  The second one was farther from where we saw the first one.  It was traveling in the same direction however.  We waiting outside for 20 minutes and saw nothing more.",Duration:4 minutes,"Location: Davenport, FL",Occurred : 11/26/2016 22:00  (Entered as : 11/26/16 22:00),Posted: 12/5/2016,Reported: 11/26/2016 7:41:42 PM 19:41,Shape: Circle
1582,"Strange blue pulsing lightI was standing outside in my backyard smoking a cigarette when I happened to see a blue light in the sky.  Upon closer inspection of this light I had noticed that the light was pulsing, instead of just blinking like a normal aircraft.  For the first few seconds it was moving rather slow and in my direction, then the light did a complete 180 (which appeared to defy the laws of physics) and sped off into the distant clouds.  I thought it was rather strange, I've seen nothing like that before.  I can not say that I believe it was extra-terrestrial, though a possibility,  I just thought it was strange.",Duration:1 minute,"Location: Allen Park, MI",Occurred : 11/26/2016 21:45  (Entered as : 11/26/16 21:45),Posted: 12/5/2016,Reported: 11/26/2016 6:06:36 PM 18:06,Shape: Light
1583,Bright light originally mistaken for a star.  Began moving and hovering across wooded area for a duration of 5 minutes before leaving sight.  Surroundings were completely dark.  Object was almost orb-like.((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD)),Duration:5 minutes,"Location: Naugatuck, CT",Occurred : 11/26/2016 19:35  (Entered as : 11/26/16 19:35),Posted: 12/5/2016,Reported: 11/27/2016 6:13:51 PM 18:13,Shape: Light
1584,"UFO spotting in Venice lightsI observed a light that seemed to move and change color almost ranging from a circle to a triangular shape.  I then asked my father to come outside to observe he said it is a planet that is visible recently has been there for at least a week.  I was not convinced because I witnessed horizontal and vertical movement of light.  Although it seemed to be in the same place for around 30 minutes, I recorded video when it's zoomed you can see the movement. To be sure it was moving I took a photo of light with my phone resting on a wall and marked the wall to be sure each photo was taken at the exact same position.  This proved movement.  I went in my fathers house for 10 minutes or so and the light was gone.  I walked approximately 50 feet to me vehicle and observed the light in a new position over a home.  At this point movement and color change from greens,blue,red and yellow were visible with the naked eye.  Then it quickly disappeared upward out of sight.  In addition! during the whole time 3 airplanes were visibly flying near object, and circled multiple times.",Duration:19:27-20:14,"Location: Venice, FL",Occurred : 11/26/2016 19:27  (Entered as : 11/26/16 19:27),Posted: 12/5/2016,Reported: 11/27/2016 12:38:51 AM 00:38,Shape: Light
1585,"A large craft with 4 solid white lights was flying low across the sky and then vanished.I looked up and there was a lit triangle shape craft flying low and was much larger than a plane.  I knew it wasn't a plane because none of the lights were flashing, they were all white and they weren't arranged where lights would usually be on an airplane.  Aside from the two lights at the base of what triangle there were two lights at the tip.  It somehow got from one side of the sky to the other in maybe a second and then vanished.  I was in such aw I didn't have time to grab my phone and I can only hope that someone got it on video.",Duration:2 minutes,"Location: Fairview, OR",Occurred : 11/26/2016 19:00  (Entered as : 11/26/16 19:00),Posted: 12/5/2016,Reported: 11/26/2016 7:15:56 PM 19:15,Shape: Triangle
1586,"3 lights in the night sky one was bigger the others were smaller.(no sound) when we saw them one of them took of REALLY fast.What we saw was 3 lights one was bigger with two lights and the other were just smaller lights, (they were not planes).  When we saw them tone of the small ones took off really fast, when we went away from them for about 5 min they were gone when we came back there was 3 of us that saw them.  I have them on video.",Duration:,"Location: McDonough, GA",Occurred : 11/26/2016 18:30  (Entered as : 11/26/16 6:30),Posted: 12/5/2016,Reported: 11/26/2016 4:24:54 PM 16:24,Shape: Light
1587,"&quot;classic&quot; saucerWe saw a bright light in SW sky, much brighter than stars.  When I got out a spotting scope you could see it was strobing colors.  When I put it on highest power it was clearly a flattened disk with different colored lights on edges.  I went outside to take a picture and it had dropped 15 to 20 degrees and now sat right on the horizon.  This was a matter of a minute or two at most.  It was in the clouds and I couldn't get a picture.",Duration:30 minutes,"Location: Spearfish, SD",Occurred : 11/26/2016 18:00  (Entered as : 11/26/2016 18:00),Posted: 12/5/2016,Reported: 11/30/2016 6:02:25 AM 06:02,Shape: Disk
1588,"Red and green dropping lights.A red and green set of lights was moving in straight lines,,then just quickly went straight down",Duration:1 minute,"Location: Shallotte, NC",Occurred : 11/26/2016 18:00  (Entered as : 11-26-2016 18:00),Posted: 12/5/2016,Reported: 11/26/2016 4:11:45 PM 16:11,Shape: Changing
1589,"I was on 86 street and 14 ave facing cropsey ave during dusk.  I notice two yellow light which resemble airplane in the sky but it was different today.  These light were move towards me not at a fast but moderate, when it came close I saw a triangle gray crafts with two lights on the ends of the wings.  The crafts was about 2000 feet in the sky and very visible.((NUFORC Note:  Source elects to remain anonymous; provides no contact information.  We have corrected the date above.  PD))",Duration:1 minute,"Location: New York City (Brooklyn), NY",Occurred : 11/26/2016 17:30  (Entered as : 11/27/16 17:30),Posted: 12/5/2016,Reported: 11/26/2016 9:53:37 PM 21:53,Shape: Triangle
1590,"Looked up above my house on jblm, Lewis main.  Three balls of red flare light hovered over. The Blackhawks were not flying at all at this time.  I drove by the airfeild which is down my street to see the birds all parked.  At first the balls looked to be possibly Chinese lanterns, but it was raining.  It was three objects the last object seemed to be trailing the first two.  All objects then dissipated into the sky.  I have video but wasn't able to email it because of size.  I want to send it to you guys.((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD))",Duration:2 minutes,"Location: McChord AFB/Ft. Lewis, WA",Occurred : 11/26/2016 16:56  (Entered as : 11/26/16 16:56),Posted: 12/5/2016,Reported: 11/26/2016 11:21:28 PM 23:21,Shape: Fireball
1591,"Bright light staying perfectly still in s western sky and below cloud lineHudge light in s west sky comes out just before dark,staying in the sky up to 4-5hrs. Sometimes it moves slightly, usually standing totaly still? On 11/26/16 around 7:30-8:00pm, we watched it go out, as it did often then turn back on, however,at this time, it shut brite light out and we could see small lights on object on as it moved in an eastern direction, almost overhead of us, when it tirned back on for a moment, before turning completly off and disappear completely from site",Duration:3-4 hours,"Location: Vacaville, CA",Occurred : 11/26/2016 15:00  (Entered as : 11/26/16 15:00),Posted: 12/5/2016,Reported: 12/4/2016 12:31:40 PM 12:31,Shape: Sphere
1592,"It was a bright neon blue light that moved swiftly, loud, and high pitched.((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD))",Duration:5 minutes,"Location: West New York, NJ",Occurred : 11/26/2016 04:00  (Entered as : 11/26/16 04:00),Posted: 12/5/2016,Reported: 11/26/2016 1:29:49 PM 13:29,Shape: Light
1593,"Huge oval gem or marquis diamond shaped object hovering above the Sandias, split into a smaller flashing red light that shot into spaceI was smoking a cigarette outside with my mom, when I spotted something hovering in the sky above the Sandia Mountains and flickering, for lack of a better word.  I thought it was Venus at first, but then I noticed that the light would randomly shine brighter and then fade.  It looked like there was a huge object that was hovering around Venus, sometimes blocking it from view.  I could see the outline of a huge oval gem or a marquis diamond which almost appeared opaque or camouflaged, like it blended in with the sky behind it...it's hard to explain.  It was also shimmering blue, purple, green, and red around the edges.  The flight pattern was like nothing I've ever seen...it was not human.  It slowly hovered and swayed in the same spot for about 20 minutes when the object split into a smaller flashing red light that shot off into the sky. So fast.  I've never seen anything like it.  I probably asked my mom 10 times if she was seeing what I was (she's an even bigger skeptic than I, but she confirmed that she saw it and it was ""weird."").  The objects hovered around each other for a few moments then the little one just...shot off.  Straight out and into space.  The larger object hovered for another ten minutes or so before it faded and disappeared.  I haven't seen it since, but every night when I go out to smoke, I'm always looking above the mountains in the hope of seeing it again.  Blew my mind. I really want to know if I saw what I thought I did that night, but I haven't found any other witnesses to verify my observations.  Please someone tell me I'm not crazy.",Duration:30 minutes,"Location: Albuquerque, NM",Occurred : 11/25/2016 22:50  (Entered as : 11/25/16 22:50),Posted: 8/11/2017,Reported: 8/8/2017 2:50:15 AM 02:50,Shape: Diamond
1594,"I was standing outside and happened to look up and saw a grey boomerang shaped object moving silently across the sky then over the house where I lost sight of it.  I could hear a plane in the distance, but there was no sound coming from the object I was watching.  It was moving from the north east to southwest.  There were no lights and I would not have seen it had I not looked up at just that momemt.  It was just lighter than the dark night sky and had a solid appearance.  I could  not tell exactly how large it was because I couldn't tell exactly how high it was.  My best guess would be 500 to 1000 feet.  I would just cover the object with my thumb.",Duration:~10 seconds,"Location: Olathe, KS",Occurred : 11/25/2016 22:00  (Entered as : 11/25/16 22:00),Posted: 12/5/2016,Reported: 11/25/2016 9:38:26 PM 21:38,Shape: Chevron
1595,I was driving with the boyfriend when we saw three orbs of light in the sky in the shape of a triangle.  One of them started moving until they finally went out of view.,Duration:10 minutes,"Location: Tyrone, GA",Occurred : 11/25/2016 20:47  (Entered as : 11/25/16 20:47),Posted: 12/5/2016,Reported: 11/27/2016 9:34:45 AM 09:34,Shape: Light
1596,"Saw a formation of approx. 2 doz. reddish/ orange glowing spherical objects float cross from the ocean side (east) to west across HwyAt 8pm on Fri. was on cell phone with a girlfriend sitting in a parking lot outside my condo on north AIA in Vero Beach, Fl, and observed  a reddish/ orange glowing roundish light coming from the ocean direction.  It was quite high, so thought it was an airplane's headlights about to land at the nearby airport.  But oddly, the object didn't seem to turn, it seemed to ""float across the sky from east toward the west crossing over Hwy AiA.  Within seconds saw another identical object on the same path.  Within the next 20 to 30 minutes, objects greatly increased in number with same ""glow"" and were really close to each other.  It looked like floating Chinese lanterns, and within the next 20 minutes, as many as 2 dozen of these glowing objects had passed over A1A appearing to make a really wide circle in the sky.Informed my friend of this usual phenomenon as we continued to chat.  Because I was speaking to her, it never occurred to me to video it with my cell phone.  Rather, I passed it off as some type of local celebration...i.e.  A Chinese celebration?...of which I was unaware.I spoke about 30 minutes with my friend, all the while these objects were ""floating by.""  Not a single neighbor came into the parking lot for me to point this oddity out to them.I did see several cars pass my building on Hwy A1A and pointed to the sky, but none stopped to look.Upon entering my apt, I googled for information about this ""light show"" but as of now, haven't read anything that explains their presence.",Duration:30 minutes,"Location: Vero Beach, FL",Occurred : 11/25/2016 20:00  (Entered as : 11/25/16 20:00),Posted: 12/5/2016,Reported: 11/25/2016 10:49:02 PM 22:49,Shape: Sphere
1597,"5 orange orbs, aligned somewhat vertically, though offset, were seen moving very slowly for about a minuteMy dad and I watched 5 orange orbs in the sky southeast of Bedford for just over a minute. They were not moving a lot, and during that time, 4 of them faded from view, or may have been obscured by clouds.",Duration:1 minute +,"Location: Bedford, IN",Occurred : 11/25/2016 19:00  (Entered as : 11/25/16 19:00),Posted: 12/5/2016,Reported: 11/25/2016 8:10:42 PM 20:10,Shape: Sphere
1598,"Lights over Nevada seen from commercial airplaneOn a commercial flight WJA 1475 from PSP to CYYC, about 30-45 minutes into the flight, I looked out my window to the west and observed what initially looked to be Venus.  It was brighter than Venus, seemed larger than Venus normally does and colour-shifted from white through orange/green/blue shades.  Taking a closer look out the window, I noticed that Venus was in the sky as well, higher in the sky and slightly further to the south and less luminous.  For the 15 minutes or so the light was visible, relative to me in the moving plane, it appeared stationary, until flickering a little then fading out.  While it was visible, it was the brightest object in the sky I could see, including Venus, and it was definitely not ground-based.  I am a private pilot and the light was most certainly typical of aviation lights.  Having some familiarity with the restricted airspace in Nevada, its location in the sky did surprise me.",Duration:15 minutes,"Location: Nevada (eastern), NV",Occurred : 11/25/2016 19:00  (Entered as : 25/11/16 19:00),Posted: 12/5/2016,Reported: 11/28/2016 2:09:26 PM 14:09,Shape: Light
1599,"Ufo on fire in skyMy wife and I watched this thing for 5 minutes as it circled as if it was waiting to land at the St Pete, Fl, airport.  This thing was engulfed in flames flying in the air.  As it got further another plane was close to it.  We then saw 3 flashes of flames, then it disappeared.  Did the other plane shoot it down?  No news reports or anything online",Duration:5 minutes,"Location: Brandon, FL",Occurred : 11/25/2016 18:30  (Entered as : 11/25/16 18:30),Posted: 12/5/2016,Reported: 11/26/2016 8:39:19 AM 08:39,Shape: Fireball
1600,"I saw a suspicious object in the sky at dusk today.  The sky was already pretty dark, so I couldn't make out its exact shape, however, it had a very bright light visible, so much so, that it was far too bright to be a star or a planet, and it was almost completely stationary but was otherwise sinking very slowly into the west.  I contacted the sheriff's office to inquire whether their chopper was out tonight and was told that it was not.  I was eventually redirected to the UFO hot line, where I stated my case on the answering machine and then came to report the incident here.",Duration:1 hour,"Location: Port Orange, FL",Occurred : 11/25/2016 18:30  (Entered as : 11/25/16 18:30),Posted: 12/5/2016,Reported: 11/25/2016 4:25:52 PM 16:25,Shape: Unknown
1601,"Red, green ball of light moving sporadically, descending, hovering and ascending.",Duration:10 minutes,"Location: Torrance, CA",Occurred : 11/25/2016 17:30  (Entered as : 11/25/2016 17:30),Posted: 12/5/2016,Reported: 11/25/2016 7:52:06 PM 19:52,Shape: Light
1602,My 9-year-old brother was playing near a big field behind our house when he looked up into the sky because something caught his eye.There seemed to be an orange circular object.  He noticed it was zig zagging very fast across an area of the sky and making a loud swooshing sound.  It was zig-zagging right and left and he then noticed it drop very quickly and disappear after about seconds.((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD)),Duration:5 seconds,"Location: Longmont, CO",Occurred : 11/25/2016 11:00  (Entered as : 11/25/16 11:00),Posted: 12/5/2016,Reported: 11/25/2016 10:38:45 AM 10:38,Shape: Circle
1603,"I have a pictureMy friend sent me a picture as he was driving along the coast, he stopped and took a picture, in the picture is a blue round thing next to the sun.  the day is clear and the sun is up...",Duration:no idea,"Location: Corpus Christi, TX",Occurred : 11/25/2016 07:48  (Entered as : 11/25/16 7:48),Posted: 12/5/2016,Reported: 11/25/2016 8:20:39 AM 08:20,Shape: 
1604,"Light in sky increases in brightness and then disappearsMy boyfriend and I were sitting on the back porch just hanging out. I looked up into the sky to star gaze, when I noticed what I thought was a star increase in brightness and disappear. I said to my boyfriend ""What was that?"", he did not seem to interested and I went back to looking up at the sky but this time at the location that the light occurred. Then just a short distance from the original location another light grew in brightness but not as bright as the first, then immediately disappeared. I again said ""What was that? It did it again!"", this time he looked up and said ""I do not see anything"", then he went back to his phone. I looked back and at that time I saw a light shoot across the sky just below both locations of the original lights. I said ""There goes a shooting star!"", but I am not sure that it was and could be related to the first two lights. The initial light was blended into its surroundings by looking ! like a star. When it grew in brightness there was an outside ring of white light with a center white light of a solid circular shape. The second increase of light was of the same make-up but dimmer than the first. The ""shooting start"" was a solid white light shooting across the sky from right to left. The night sky was clear with no clouds in the sky and no obstructions visible from my backyard to the sky.",Duration:15 minutes,"Location: Warner Robins, GA",Occurred : 11/25/2016 01:30  (Entered as : 11/25/2016 1:30),Posted: 12/5/2016,Reported: 12/5/2016 8:36:46 AM 08:36,Shape: Light
1605,"Flash of light over Newcastle, WA.  Flashed twice.Bright teal flash of light over Newcastle, Washington.  Mistook it for lightning.  It struck twice.  Someone should check Coal Creek for remains!((NUFORC Note:  Anonymous source; provides no contact information.  We wonder whether the event occurred on Friday morning, November 25th, or Saturday morning, November 26th, but we have no means of contacting the source.  PD))",Duration:2 seconds,"Location: Newcastle, WA",Occurred : 11/25/2016 01:11  (Entered as : 11/25/16 1:11),Posted: 12/5/2016,Reported: 11/26/2016 10:54:00 AM 10:54,Shape: Flash
1606,"The object was blinking different colors.  It was blinking red, green, blue.  It was blinking very fast.  It kept disappearing.",Duration:53 seconds,"Location: Graham, NC",Occurred : 11/24/2016 23:00  (Entered as : 11/24/2016 23:00),Posted: 12/5/2016,Reported: 11/24/2016 8:44:52 PM 20:44,Shape: Circle
1607,Orange lights by Severn River bridge.Saw a series of 6-8 moving orange lights while crossing Severn River Bridge in Annapolis.  I thought they were helicopters at first but soon realized they weren't by the way they were moving.,Duration:2 minutes,"Location: Annapolis, MD",Occurred : 11/24/2016 21:45  (Entered as : 11/24/16 21:45),Posted: 12/5/2016,Reported: 11/26/2016 5:10:03 AM 05:10,Shape: Light
1608,Seen a red light heading south it turned blue stopped hovered about 3 mins. Turned orange and headed south I followedSeen a red light thought was a plane heading South twhile traveling through the Oklahoma panhandle.  We were about 2 miles East of Balko on hwy 412.  The red light came to a complete stop turned blue hovered for about 3 mins.Then it turned orange and turned around and headed south.  I turned around and followed down a dirt road then it stopped and I pulled over got my binoculars and watched it for about 10 mins I could see a object behind the light but couldn't tell the shape.  It took off and headed south.  Would like to know if anybody else seen this and what you might think it was.,Duration:15 minutes,"Location: Balko, OK",Occurred : 11/24/2016 20:30  (Entered as : 11/24/16 20:30),Posted: 12/5/2016,Reported: 11/25/2016 8:53:06 PM 20:53,Shape: Light
1609,"Erratic non-specific direction ""dot.""Event location was identified using the OrionTelescopes.com  “The Evening Sky for  November 2016.  Event was located in the most western side of the  Draco Constellation just southeast of the double star.  Item was traveling in an erratic pattern with no exact direction of travel.  Movement appeared continuous for the 20 minute viewing time.Attempted to send .jpg of location but ufocntr@nwlink.com failed to open.",Duration:ongoing,"Location: Largo, FL",Occurred : 11/24/2016 19:30  (Entered as : 11/24/2016 19:30),Posted: 12/5/2016,Reported: 11/24/2016 5:16:03 PM 17:16,Shape: Unknown
1610,"2 bright white lights flying NE over Fords, paused in Woodbridge for a unique airshow then the headed south passing  Perth Amboy.2 bright white horizontal parallel lights flying NE passing over Fords. I pulled car over then reacquired lights now stationary over Woodbridge.  Now one much lower than other. Lower light then flew straight up almost touching the 2nd light & passed it.  Got on phone to call local friend about lights then once looking up again the lights had traveled south now in Driscoll bridge area spread further apart & had 2 other different lights in same general area.  The 2 other lights were possibly planes?  Lost sight due to getting low on the horizon & trees.  Got on Rte 9 South to follow but lights were gone.",Duration:5 minutes,"Location: Woodbridge, NJ",Occurred : 11/24/2016 19:12  (Entered as : 11/24/16 19:12),Posted: 12/5/2016,Reported: 11/26/2016 8:48:03 AM 08:48,Shape: Oval
1611,"2 bright white lights flying NE over Fords, paused in Woodbridge for a unique airshow then the headed south towards Perth Amboy.2 bright white horizontal parallel lights flying NE passing over Fords.  I pulled car over then reacquired lights now stationary over Woodbridge.  Now one much lower than other.  Lower light then flew straight up almost touching the 2nd light & passed it.  Got on phone to call local friend about lights then once looking up again the lights had traveled south now in Driscoll bridge area & spread further apart & had 2 other different lights in same general area.  The 2 other lights were possibly planes?  Lost sight due to getting low on the horizon & trees.  Got on Rte 9 South to follow but lights were gone.",Duration:5 minutes,"Location: Woodbridge, NJ",Occurred : 11/24/2016 19:12  (Entered as : 11/24/2016 19:12),Posted: 12/5/2016,Reported: 11/24/2016 5:15:24 PM 17:15,Shape: Light
1612,"A red light with a white blinker that would send out night different types of blinks and stop would swerve left and right or zig zag it would turn instantly go side-to-side quickly then disappeared towards the Airfield I think it might be a mile to 3 miles away from me, so I'm not sure if it is a drone being that it flying high high in the sky almost like a passenger jet high flying in the sky.((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD))",Duration:35,"Location: , FL",Occurred : 11/24/2016 19:00  (Entered as : 11/24/2016 19:00),Posted: 12/5/2016,Reported: 11/24/2016 4:03:23 PM 16:03,Shape: Unknown
1613,"Strange cream colored sphere that changed from looking like deflated balloon to hard white glass.This was not truly an UFO as I did not see it fly.  What happened was that my dog noticed and went to sniff this dull cream colored sphere that looked like a deflated balloon sitting on the mulch near my front door.  My dog took one sniff and left it alone.  It was about 5""-6"" diameter and some crazy reason I had to go and reach out to it.  As soon as I was about to touch it, it changed to look like a white opalescent glass globe, kind you see on top of the decorative neighborhood light posts (like in my neighborhood), but half the size.  I put my hand on it and it felt just like glass.  I tried to move it as it was obviously in wrong place but I was unable to shift it.  It was like welded to the ground.  I was thinking how peculiar place they have put the light as there was nothing pretty about the mulch.  The lights were not on yet on the street lights.About an hour later I took my dog out again and the sphere was gone.  Not only was it gone but there was nothing showing on the mulch or the ground that the sphere had been there.  I was alone in the building this Thanksgiving day so I could not ask anyone if they had seen it too.((NUFORC Noe:  We spoke via telephone with the witness, and she assured us that her report is sincere.  She sounded to us to be quite eloquent, and serious-minded.  PD))",Duration:5 minutes,"Location: Oldsmar, FL",Occurred : 11/24/2016 18:30  (Entered as : 11/24/16 18:30),Posted: 12/5/2016,Reported: 11/24/2016 7:49:09 PM 19:49,Shape: Sphere
1614,"Mid-sized disk shaped object, rotating violently, flying back and forth, landed several times, collision with dog & 2 people.I was visiting girlfriend’s home for Thanksgiving Holiday to meet parents, went outside with her father, brother, and girlfriend when we saw the saucer.  The neighbor’s dog was ballistic.  The UFO hurtled back and forth between the two yards, about the size of a trash can lid, and struck the dog on the side.  Saucer also grazed my girlfriend and her brother. We had all had a drink, but we were all sober enough to know what we saw.  The craft had an undistinguishable colour and the lighting was poor, however, we were able to see strange black characters inscribed on the (presumed) hull of the UFO.  The craft landed and took off several times throughout our observation of the events.  Later, some scorch marks were found in the lawn.  The object did not have lights of its own; however, it did emit an aquamarine glow, making it more difficult to see the colour of the UFO’s body.  No life forms were seen.  Possibly an alien drone?  A government drone?  As for observer backgrounds, my girlfriend is studying finance and accounting at a university near our apartment, but we observed the object at her parents’ house in Zebulon.  Her father is an employee at the pharmaceutical company in the town, and her brother was also visiting from college.  I, myself, am a sales rep for a large company located in Washington state.((NUFORC Note:  We suspect a hoax.  Telephone number provided by witness is non-functional.  Source of report has not responded to an e-mail.  PD))",Duration:~20 minutes,"Location: Zebulon, NC",Occurred : 11/24/2016 18:00  (Entered as : 11/24/16 18:00),Posted: 12/5/2016,Reported: 11/29/2016 12:02:29 PM 12:02,Shape: Disk
1615,"Multiple bright orange lights near Monrovia, MD.On Thanksgiving night (11-24-2016) around 5:45 pm with a house full of family, I stepped out onto my carport for a smoke.  Looking NW towards Urbana/Frederick area, I saw 2 bright orange lights side by side & low on the horizon.  They were coming straight towards my location in Monrovia, MD, at a steady pace and stopped and hovered for about a minute maybe 1 mile from my house.  I estimate their altitude to be around 1000 feet.  Then the first light ascended straight up at a silent but steady pace - the orange light turned white & looked like a distant star, and then it was gone.  Then the second light did the same thing.  I watched for a few more minutes when I noticed 2 more orange lights low on the horizon coming towards me.  One light was faster than the other and it seemed to slow down 2 or 3 times to let the slower light catch up.  These 2 lights stopped and hovered in the same place as the first 2 and then ascend straight up one at a time just like t! he first 2.I watched for a few more minutes and saw nothing more and went inside.  After about 5 minutes, I told my wife about my ""weird"" sighting.  My oldest son overheard my story, and as kids do, wanted to say that I was crazy, so he went outside onto our back deck.  As soon as he got outside, he screamed for everybody to come here now......  Six of us went out onto the deck and we all saw that there were now 7 bright orange lights evenly spaced in a vertical zig-zag pattern at the same spot where the previous 4 lights had ascended straight up.  One by one, all 7 lights ascended straight up until out of sight.This was really weird and the first time I had ever seen anything like this - but there were 6 witnesses to this event.  I doubt if many people saw this because it was dinnertime on Thanksgiving night and the Redskins were playing the Cowboys on TV at this time.  The total event lasted about 25 minutes - it was over around 6:10 pm.As an interesting side note, I offer this.  During this timeframe, I saw no airplanes in the vicinity this entire time.  I live within about 50 miles of 3 major airports (Reagan National, Dulles and BWI) as well as several smaller airports such as Frederick Municipal , Hagerstown, Martinsburg and Montgomery Airpark) - there always seems to be planes in the airspace above us at all different altitudes - except for this night and time.  Within 5 minutes of the last orange light disappearing, there were planes again.We tried to take pictures, but nothing was clear.  However, there is a You Tube video titled ""Family of UFO's Flying over Baltimore"" recorded on 1-31-2016 that shows identical orange lights to what the six of us witnessed.  To date, I have not seen the lights again.Sorry this is so lengthy, but I wanted to get all of the details included since no pictures or video.",Duration:25 minutes,"Location: Monrovia, MD",Occurred : 11/24/2016 17:45  (Entered as : 11/24/2016 17:45),Posted: 12/15/2016,Reported: 12/10/2016 10:50:54 PM 22:50,Shape: Light
1616,"A large-seeming camouflaged saucer rotating on an axisI was sitting out on my porch when I saw something moving through the trees out by the road a thousand or so yards down and I dismissed it as an owl or something.  But as it emerged from obscurity I could tell that this was a large, spherical entity, rotating on an axis somehow.  The strange thing was that it seemed to be under the veil of some sort of camouflage, though since it was rotating on an axis it was easily identifiable.  I have included another report from later on in the week (last night) regarding a seemingly different type of UFO encounter in the same area.((NUFORC Note:  Witness indicates that the date of the sighting is approximate.  PD))",Duration:30 seconds,"Location: Grand Junction, CO",Occurred : 11/24/2016 03:00  (Entered as : 11/24/2016 3:00),Posted: 12/5/2016,Reported: 11/29/2016 2:58:28 PM 14:58,Shape: Disk
1617,"In the southern sky, my wife and I were on the porch and we saw one bright star..., that was moving.  It was twinkling as if it were outside of the atmosphere.  But it seemed to be maneuvering around as if it were observing something or evading being hit by meteors or similar.  Using static points in eyesight to determine whether or not my eyes were playing tricks on me, we did see this ""star"" zipping both left and right by a margin of at least 3 inches as we were looking at it.  It zipped around in seemingly random patterns, from small movements to larger distances of travel.  We have never seen anything like this in real life, only in videos on the Internet and in documentaries.",Duration:>1 hour,"Location: Colorado Springs, CO",Occurred : 11/24/2016 02:00  (Entered as : 11/24/16 02:00),Posted: 12/5/2016,Reported: 11/24/2016 1:31:41 AM 01:31,Shape: Light
1618,"Mysterious Red-blinking Lights Appear and Disappear, After Hovering Stationary Over Busy Shopping District in Biloxi, MS.At around 10 minutes past midnight on 11/24/16, I left Diberville, MS Wal-Mart and was in the process of loading my groceries into my car, when one of the shopping cart retrievers said loudly:  ""Will you look at that?  What is that?""  I immediately looked his way, which was to the north of the parking lot, and along with five other Wal-Mart employees (and maybe dozens of others we couldn't see in the area) were staring at what was at first glance, two stationary (hovering in-place) red, blinking lights.  Almost instantaneously, two others popped out of what appeared to be nowhere, in equidistant proximity to the first two.What was instantly apparent to me was the nature of the sighting, these lights weren't an airplane or any known aircraft that I could identify due to the nature of the lights.  They were silent, no apparent noise, they were stationary, as they didn't have a specific trajectory or path in any direction.  Also, the fact that they seemed to be blinking in unison and were hovering silently discounted the possibility of being any known aircraft.  We have an air-force base close by (Keesler AFB in Biloxi, ~ 6 miles from the sighting) from which land and take-off many C130 Air Force planes (Keesler is a home of the Hurricane Hunters).  Now, I've seen many a C130 land and take off at night, and the sighting pattern of what we seen last night was as different from a C130's profile as different could be.Then, almost as suddenly as these lights appeared, in twos, they disappeared completely from sight, in twos (there were four visible to us).  The whole incident lasted maybe 40 seconds to 1 minute.  Within 10 second of the UFO lights disappearing, the car alarms on four cars in the parking lot began to chime in unison, as if some kind of invisible beam and/or electromagnetic wave pulse triggered them.  One of the Wal-Mart employees then said in a spooked voice:  ""Something strange is goin' on here!""  I agreed!",Duration:5 minutes,"Location: D'iberville, MS",Occurred : 11/24/2016 00:05  (Entered as : 11/24/16 0:05),Posted: 12/5/2016,Reported: 11/24/2016 6:22:43 PM 18:22,Shape: Light
1619,"a circle craft with blue and green light rotating around the sky, look like collecting something.",Duration:4 hours,"Location: Johor (Malaysia), ",Occurred : 11/24/2016   (Entered as : 11/24/16),Posted: 12/5/2016,Reported: 11/23/2016 9:15:51 AM 09:15,Shape: Circle
1620,Circling lights in Monmouth County Night SkySaw in southern sky one circling white cloudy light then joined by 2nd and third circling and criss-crossing each other.  First thought might be from someone's Holiday lights but circles were not consistent and the shapes were very ephemeral.((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD)),Duration:Ongoing,"Location: Tinton Falls, NJ",Occurred : 11/23/2016 23:00  (Entered as : 112316 23:00),Posted: 12/5/2016,Reported: 11/23/2016 9:20:32 PM 21:20,Shape: Light
